movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,IMAX,(no genres listed),movieIda
5153,Tokyo Story (Tôkyô monogatari) (1953),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5153
5154,THX 1138 (1971),1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5154
5155,Valley of the Dolls (1967),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5155
5156,Kind Hearts and Coronets (1949),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5156
5157,Joe Kidd (1972),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5157
5158,10 (1979),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5158
5159,Tremors (1990),0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5159
5160,"Red Shoes, The (1948)",0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,5160
5161,"Pink Panther, The (1963)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5161
5162,"Pink Panther Strikes Again, The (1976)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5162
5163,Commando (1985),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5163
5164,Dracula (1979),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5164
5165,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5165
5166,"Road Home, The (Wo de fu qin mu qin) (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5166
5167,Ikiru (1952),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5167
5168,Comic Book Villains (2002),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5168
5169,"Angel at My Table, An (1990)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5169
5170,War Photographer (2001),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5170
5171,Incident at Oglala (1992),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5171
5172,"Handmaid's Tale, The (1990)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5172
5173,Revolution OS (2001),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5173
5174,Live Nude Girls Unite! (2000),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5174
5175,Earth (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5175
5176,Fire (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5176
5177,"Medallion, The (2003)",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
5178,My Boss's Daughter (2003),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5178
5179,"Battle of Shaker Heights, The (2003)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5179
5180,Jeepers Creepers 2 (2003),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5180
5181,Bollywood/Hollywood (2002),0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5181
5182,Zero Day (2002),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5182
5183,Dickie Roberts: Former Child Star (2003),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5183
5184,"Order, The (2003)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5184
5185,Party Monster (2003),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5185
5186,Cabin Fever (2002),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5186
5187,Matchstick Men (2003),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5187
5188,Once Upon a Time in Mexico (2003),1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5188
5189,Dummy (2002),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5189
5190,Lost in Translation (2003),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5190
5191,Millennium Actress (Sennen joyû) (2001),0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5191
5192,Gotcha! (1985),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5192
5193,Kuffs (1992),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5193
5194,Once Upon a Time in China (Wong Fei Hung) (1991),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5194
5195,Paper Moon (1973),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5195
5196,Sgt. Pepper's Lonely Hearts Club Band (1978),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5196
5197,Convoy (1978),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5197
5198,Day of the Dead (1985),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5198
5199,Memoirs of an Invisible Man (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5199
5200,"Rose, The (1979)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5200
5201,See No Evil (1971),0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5201
5202,Bingo (1991),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5202
5203,Jungle Book (1942),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5203
5204,Once Bitten (1985),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5204
5205,"Brood, The (1979)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5205
5206,"Prince and the Pauper, The (1937)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5206
5207,Anything Else (2003),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5207
5208,Cold Creek Manor (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5208
5209,"Fighting Temptations, The (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5209
5210,Secondhand Lions (2003),0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5210
5211,Underworld (2003),1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5211
5212,Bubba Ho-tep (2002),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5212
5213,Casa de los babys (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5213
5214,Demonlover (2002),0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5214
5215,In This World (2002),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5215
5216,Tibet: Cry of the Snow Lion (2002),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5216
5217,Duplex (2003),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5217
5218,"Rundown, The (2003)",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5218
5219,Under the Tuscan Sun (2003),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5219
5220,Luther (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5220
5221,My Life Without Me (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5221
5222,Dorm Daze (National Lampoon Presents Dorm Daze) (2003),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5222
5223,To Be and to Have (Être et avoir) (2002),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5223
5224,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5224
5225,Videodrome (1983),0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,5225
5226,Life and Debt (2001),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5226
5227,Lagaan: Once Upon a Time in India (2001),0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5227
5228,Judgment at Nuremberg (1961),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5228
5229,"Same Time, Next Year (1978)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5229
5230,"Brief History of Time, A (1991)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5230
5231,"Jacob the Liar (Jakob, der Lügner) (1975)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5231
5232,Leningrad Cowboys Go America (1989),0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5232
5233,"Rules of the Game, The (La règle du jeu) (1939)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5233
5234,Seven Brides for Seven Brothers (1954),0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5234
5235,Kiss of the Spider Woman (1985),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5235
5236,All the President's Men (1976),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5236
5237,Angie (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5237
5238,Avalon (2001),0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5238
5239,Babette's Feast (Babettes gæstebud) (1987),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5239
5240,Beethoven (1992),0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5240
5241,Beethoven's 2nd (1993),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5241
5242,Black Moon Rising (1986),1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5242
5243,Boyz N the Hood (1991),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5243
5244,Bugsy (1991),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5244
5245,Bugsy Malone (1976),0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5245
5246,Cobra (1986),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5246
5247,Phenomena (a.k.a. Creepers) (1985),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5247
5248,Crimewave (1985),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5248
5249,Monty Python's The Meaning of Life (1983),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5249
5250,Where Eagles Dare (1968),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5250
5251,Sleeping with the Enemy (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5251
5252,PCU (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5252
5253,"Rookie, The (1990)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5253
5254,City Heat (1984),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5254
5255,Into the Night (1985),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5255
5256,Three O'Clock High (1987),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256
5257,"White Hunter, Black Heart (1990)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5257
5258,Come and See (Idi i smotri) (1985),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5258
5259,Ginger Snaps (2000),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5259
5260,More American Graffiti (1979),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5260
5261,"Shakiest Gun in the West, The (1968)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5261
5262,"Sunday in the Country, A (Un dimanche à la campagne) (1984)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5262
5263,"Gun in Betty Lou's Handbag, The (1992)",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5263
5264,Regarding Henry (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5264
5265,"Hospital, The (1971)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5265
5266,Article 99 (1992),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5266
5267,Oleanna (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5267
5268,Kingdom of the Spiders (1977),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5268
5269,Leap of Faith (1992),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5269
5270,"Gas, Food, Lodging (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5270
5271,In Cold Blood (1967),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5271
5272,Yankee Doodle Dandy (1942),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5272
5273,Ninja Scroll (Jûbei ninpûchô) (1995),1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5273
5274,Knife in the Water (Nóz w wodzie) (1962),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5274
5275,Out of Time (2003),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5275
5276,School of Rock (2003),0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5276
5277,"Station Agent, The (2003)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5277
5278,Wonderland (2003),0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5278
5279,Bus 174 (Ônibus 174) (2002),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5279
5280,Mystic River (2003),0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5280
5281,"House of the Dead, The (2003)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5281
5282,Intolerable Cruelty (2003),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5282
5283,Kill Bill: Vol. 1 (2003),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5283
5284,Dopamine (2003),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5284
5285,Runaway Jury (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5285
5286,"Texas Chainsaw Massacre, The (2003)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5286
5287,Pieces of April (2003),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5287
5288,Sylvia (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5288
5289,Veronica Guerin (2003),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5289
5290,In the Cut (2003),0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,5290
5291,Beyond Borders (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5291
5292,Radio (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5292
5293,Scary Movie 3 (2003),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5293
5294,Brother Bear (2003),0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5294
5295,Elephant (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5295
5296,"Italian Job, The (1969)",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5296
5297,Shoah (1985),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5297
5298,Sweet Sixteen (2002),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5298
5299,Alien from L.A. (1988),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5299
5300,Interstate 60 (2002),0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,5300
5301,"Eye, The (Gin gwai) (Jian gui) (2002)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5301
5302,Kronos (a.k.a. Captain Kronos: Vampire Hunter) (1973),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5302
5303,"Unvanquished, The (Aparajito) (1957)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5303
5304,"Cercle Rouge, Le (Red Circle, The) (1970)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5304
5305,"Human Stain, The (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5305
5306,"Die, Mommie, Die (2003)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5306
5307,Shattered Glass (2003),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5307
5308,"Matrix Revolutions, The (2003)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5308
5309,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5309
5310,Elf (2003),0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5310
5311,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5311
5312,Love Actually (2003),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5312
5313,Father of the Bride (1991),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5313
5314,My Architect: A Son's Journey (2003),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5314
5315,Looney Tunes: Back in Action (2003),1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5315
5316,Master and Commander: The Far Side of the World (2003),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5316
5317,"Big Empty, The (2003)",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5317
5318,"Missing, The (2003)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5318
5319,"Cat in the Hat, The (2003)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5319
5320,Gothika (2003),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5320
5321,21 Grams (2003),0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,5321
5322,"Barbarian Invasions, The (Les invasions barbares) (2003)",0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5322
5323,Bad Santa (2003),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5323
5324,"Haunted Mansion, The (2003)",0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5324
5325,Timeline (2003),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5325
5326,Damage (Fatale) (1992),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5326
5327,Devil's Playground (2002),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5327
5328,Journeys with George (2002),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5328
5329,Darkman (1990),1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5329
5330,Dead of Night (1945),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5330
5331,Desk Set (1957),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5331
5332,Europa (Zentropa) (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5332
5333,"Freshman, The (1990)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5333
5334,Funny Games (1997),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5334
5335,Tales from the Crypt (1972),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5335
5336,New Jack City (1991),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5336
5337,Slacker (1991),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5337
5338,WarGames (1983),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5338
5339,Mr. Hobbs Takes a Vacation (1962),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339
5340,"Tale of Two Cities, A (1935)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5340
5341,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5341
5342,Ben-Hur: A Tale of the Christ (1925),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5342
5343,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5343
5344,Gorky Park (1983),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5344
5345,"Great Train Robbery, The (a.k.a. First Great Train Robbery, The) (1979)",1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5345
5346,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5346
5347,Guarding Tess (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5347
5348,Hannah and Her Sisters (1986),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5348
5349,"Hard Way, The (1991)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5349
5350,Hercules in New York (1970),1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5350
5351,Highlander II: The Quickening (1991),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5351
5352,Hoffa (1992),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5352
5353,House of Cards (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5353
5354,Housesitter (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5354
5355,Hudson Hawk (1991),1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5355
5356,Invasion of the Body Snatchers (1978),0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,5356
5357,Kafka (1991),0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,5357
5358,Kindergarten Cop (1990),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5358
5359,King Ralph (1991),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5359
5360,Knight Moves (1992),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5360
5361,"Last Boy Scout, The (1991)",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5361
5362,Last Tango in Paris (Ultimo tango a Parigi) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5362
5363,Lorenzo's Oil (1992),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5363
5364,"Lover, The (Amant, L') (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5364
5365,"Bullfighter, The (Matador) (1986)",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5365
5366,Mr. Destiny (1990),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5366
5367,"Night of the Hunter, The (1955)",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5367
5368,Nowhere to Run (1993),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5368
5369,Only the Lonely (1991),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5369
5370,Over the Top (1987),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5370
5371,Passenger 57 (1992),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5371
5372,Presumed Innocent (1990),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5372
5373,Project X (1987),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5373
5374,Proof (1991),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5374
5375,Pure Luck (1991),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5375
5376,Battle Royale (Batoru rowaiaru) (2000),1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5376
5377,"Wedding Banquet, The (Xi yan) (1993)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5377
5378,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5378
5379,"Midnight Clear, A (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5379
5380,Summer School (1987),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5380
5381,Silverado (1985),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5381
5382,Quick Change (1990),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5382
5383,Rabid (1977),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5383
